quote_currency,ask_rate,ts,base_currency
USDT,70.6580855888,2023-02-03T23:59:59.999Z,RUB1
USDT,70.65918148,2023-02-04T00:59:59.999Z,RUB1
USDT,70.6581351969,2023-02-04T01:59:59.999Z,RUB1
USDT,70.6585963774,2023-02-04T02:59:59.999Z,RUB1
USDT,70.6569787458,2023-02-04T03:59:59.999Z,RUB1
USDT,70.656936929,2023-02-04T04:59:59.999Z,RUB1
USDT,70.6560667691,2023-02-04T05:59:59.999Z,RUB1
USDT,70.6552446641,2023-02-04T06:59:59.999Z,RUB1
USDT,70.6544086438,2023-02-04T07:59:59.999Z,RUB1
USDT,70.6531284298,2023-02-04T08:59:59.999Z,RUB1
USDT,70.6531030659,2023-02-04T09:59:59.999Z,RUB1
USDT,70.6520039357,2023-02-04T10:59:59.999Z,RUB1
USDT,70.6525130972,2023-02-04T11:59:59.999Z,RUB1
USDT,70.6593937002,2023-02-04T12:59:59.999Z,RUB1
USDT,70.6557416167,2023-02-04T13:59:59.999Z,RUB1
USDT,70.6549786705,2023-02-04T14:59:59.999Z,RUB1
USDT,70.6512394004,2023-02-04T15:59:59.999Z,RUB1
USDT,70.6550305278,2023-02-04T16:59:59.999Z,RUB1
USDT,70.6561137529,2023-02-04T17:59:59.999Z,RUB1
USDT,70.6546274976,2023-02-04T18:59:59.999Z,RUB1
USDT,70.6524343277,2023-02-04T19:59:59.999Z,RUB1
USDT,70.6531828709,2023-02-04T20:59:59.999Z,RUB1
USDT,70.6530348874,2023-02-04T21:59:59.999Z,RUB1
USDT,70.6535003945,2023-02-04T22:59:59.999Z,RUB1
USDT,70.6535034703,2023-02-04T23:59:59.999Z,RUB1
USDT,70.658700504,2023-02-05T00:59:59.999Z,RUB1
USDT,70.6580831482,2023-02-05T01:59:59.999Z,RUB1
USDT,70.6582019105,2023-02-05T02:59:59.999Z,RUB1
USDT,70.6606065158,2023-02-05T03:59:59.999Z,RUB1
USDT,70.6609326817,2023-02-05T04:59:59.999Z,RUB1
USDT,70.6618453692,2023-02-05T05:59:59.999Z,RUB1
USDT,70.6608571112,2023-02-05T06:59:59.999Z,RUB1
USDT,70.6607314365,2023-02-05T07:59:59.999Z,RUB1
USDT,70.6596981278,2023-02-05T08:59:59.999Z,RUB1
USDT,70.659390258,2023-02-05T09:59:59.999Z,RUB1
USDT,70.6602579179,2023-02-05T10:59:59.999Z,RUB1
USDT,70.6601793636,2023-02-05T11:59:59.999Z,RUB1
USDT,70.663940247,2023-02-05T12:59:59.999Z,RUB1
USDT,70.6611010688,2023-02-05T13:59:59.999Z,RUB1
USDT,70.6622021258,2023-02-05T14:59:59.999Z,RUB1
USDT,70.6600546828,2023-02-05T15:59:59.999Z,RUB1
USDT,70.6604357074,2023-02-05T16:59:59.999Z,RUB1
USDT,70.6627181553,2023-02-05T17:59:59.999Z,RUB1
USDT,70.6609174247,2023-02-05T18:59:59.999Z,RUB1
USDT,70.6613766992,2023-02-05T19:59:59.999Z,RUB1
USDT,70.6625429916,2023-02-05T20:59:59.999Z,RUB1
USDT,70.661642573,2023-02-05T21:59:59.999Z,RUB1
USDT,70.6637151597,2023-02-05T22:59:59.999Z,RUB1
USDT,70.6625596873,2023-02-05T23:59:59.999Z,RUB1
USDT,71.1775149531,2023-02-06T00:59:59.999Z,RUB1
USDT,71.1784998882,2023-02-06T01:59:59.999Z,RUB1
USDT,70.6638460381,2023-02-06T02:59:59.999Z,RUB1
USDT,70.6611532594,2023-02-06T03:59:59.999Z,RUB1
USDT,70.6605785062,2023-02-06T04:59:59.999Z,RUB1
USDT,70.6605384061,2023-02-06T05:59:59.999Z,RUB1
USDT,70.5384088545,2023-02-06T06:59:59.999Z,RUB1
USDT,70.5301508517,2023-02-06T07:59:59.999Z,RUB1
USDT,70.5312238031,2023-02-06T08:59:59.999Z,RUB1
USDT,70.5766477435,2023-02-06T09:59:59.999Z,RUB1
USDT,70.7055595067,2023-02-06T10:59:59.999Z,RUB1
USDT,70.7246579964,2023-02-06T11:59:59.999Z,RUB1
USDT,71.1715032793,2023-02-06T12:59:59.999Z,RUB1
USDT,70.8832462688,2023-02-06T13:59:59.999Z,RUB1
USDT,71.1231650842,2023-02-06T14:59:59.999Z,RUB1
USDT,71.2327368243,2023-02-06T15:59:59.999Z,RUB1
USDT,71.155968555,2023-02-06T16:59:59.999Z,RUB1
USDT,71.5076521452,2023-02-06T17:59:59.999Z,RUB1
USDT,71.5181833409,2023-02-06T18:59:59.999Z,RUB1
USDT,71.5168184974,2023-02-06T19:59:59.999Z,RUB1
USDT,71.518819982,2023-02-06T20:59:59.999Z,RUB1
USDT,71.5174416643,2023-02-06T21:59:59.999Z,RUB1
USDT,71.5117179548,2023-02-06T22:59:59.999Z,RUB1
USDT,71.4869386879,2023-02-06T23:59:59.999Z,RUB1
USDT,71.5161689279,2023-02-07T00:59:59.999Z,RUB1
USDT,71.5155574607,2023-02-07T01:59:59.999Z,RUB1
USDT,71.4840786028,2023-02-07T02:59:59.999Z,RUB1
USDT,71.4857136794,2023-02-07T03:59:59.999Z,RUB1
USDT,71.028412548,2023-02-07T04:59:59.999Z,RUB1
USDT,71.070618706,2023-02-07T05:59:59.999Z,RUB1
USDT,70.928672573,2023-02-07T06:59:59.999Z,RUB1
USDT,70.974061316,2023-02-07T07:59:59.999Z,RUB1
USDT,70.9785513525,2023-02-07T08:59:59.999Z,RUB1
USDT,71.049146968,2023-02-07T09:59:59.999Z,RUB1
USDT,70.8245689549,2023-02-07T10:59:59.999Z,RUB1
USDT,71.0573042917,2023-02-07T11:59:59.999Z,RUB1
USDT,71.5178315953,2023-02-07T12:59:59.999Z,RUB1
USDT,71.3591047474,2023-02-07T13:59:59.999Z,RUB1
USDT,71.4346174135,2023-02-07T14:59:59.999Z,RUB1
USDT,71.3964724069,2023-02-07T15:59:59.999Z,RUB1
USDT,71.5416955275,2023-02-07T16:59:59.999Z,RUB1
USDT,71.8056015021,2023-02-07T17:59:59.999Z,RUB1
USDT,71.7967648609,2023-02-07T18:59:59.999Z,RUB1
USDT,71.7894287631,2023-02-07T19:59:59.999Z,RUB1
USDT,71.7946253446,2023-02-07T20:59:59.999Z,RUB1
USDT,71.7895246806,2023-02-07T21:59:59.999Z,RUB1
USDT,71.7924960705,2023-02-07T22:59:59.999Z,RUB1
USDT,71.7921692283,2023-02-07T23:59:59.999Z,RUB1
USDT,71.7951583445,2023-02-08T00:59:59.999Z,RUB1
USDT,71.7928091615,2023-02-08T01:59:59.999Z,RUB1
USDT,71.0328340144,2023-02-08T02:59:59.999Z,RUB1
USDT,71.120896409,2023-02-08T03:59:59.999Z,RUB1
USDT,71.2241655834,2023-02-08T04:59:59.999Z,RUB1
USDT,71.1694414855,2023-02-08T05:59:59.999Z,RUB1
USDT,71.0201713209,2023-02-08T06:59:59.999Z,RUB1
USDT,71.5381961342,2023-02-08T07:59:59.999Z,RUB1
USDT,71.470999911,2023-02-08T08:59:59.999Z,RUB1
USDT,71.6424539058,2023-02-08T09:59:59.999Z,RUB1
USDT,71.423120446,2023-02-08T10:59:59.999Z,RUB1
USDT,71.9067416215,2023-02-08T11:59:59.999Z,RUB1
USDT,71.795684152,2023-02-08T12:59:59.999Z,RUB1
USDT,72.3374163153,2023-02-08T13:59:59.999Z,RUB1
USDT,72.2702816948,2023-02-08T14:59:59.999Z,RUB1
USDT,72.5221105716,2023-02-08T15:59:59.999Z,RUB1
USDT,72.8454608042,2023-02-08T16:59:59.999Z,RUB1
USDT,72.713942367,2023-02-08T17:59:59.999Z,RUB1
USDT,73.2578202853,2023-02-08T18:59:59.999Z,RUB1
USDT,73.2620738844,2023-02-08T19:59:59.999Z,RUB1
USDT,73.2654029817,2023-02-08T20:59:59.999Z,RUB1
USDT,73.2664456332,2023-02-08T21:59:59.999Z,RUB1
USDT,73.2667791274,2023-02-08T22:59:59.999Z,RUB1
USDT,73.2662201905,2023-02-08T23:59:59.999Z,RUB1
USDT,72.0572003504,2023-02-09T00:59:59.999Z,RUB1
USDT,72.6593285972,2023-02-09T01:59:59.999Z,RUB1
USDT,72.0537982345,2023-02-09T02:59:59.999Z,RUB1
USDT,72.3247128308,2023-02-09T03:59:59.999Z,RUB1
USDT,72.8995633489,2023-02-09T04:59:59.999Z,RUB1
USDT,73.0572173982,2023-02-09T05:59:59.999Z,RUB1
USDT,72.9736135947,2023-02-09T06:59:59.999Z,RUB1
USDT,72.9233306163,2023-02-09T07:59:59.999Z,RUB1
USDT,72.9757721652,2023-02-09T08:59:59.999Z,RUB1
USDT,72.7317418462,2023-02-09T09:59:59.999Z,RUB1
USDT,72.730741852,2023-02-09T10:59:59.999Z,RUB1
USDT,72.8441488894,2023-02-09T11:59:59.999Z,RUB1
USDT,72.0561071932,2023-02-09T12:59:59.999Z,RUB1
USDT,72.7349170721,2023-02-09T13:59:59.999Z,RUB1
USDT,72.7273621815,2023-02-09T14:59:59.999Z,RUB1
USDT,73.1880568,2023-02-09T15:59:59.999Z,RUB1
USDT,73.1113728003,2023-02-09T16:59:59.999Z,RUB1
USDT,73.0622879222,2023-02-09T17:59:59.999Z,RUB1
USDT,73.0561850829,2023-02-09T18:59:59.999Z,RUB1
USDT,73.0536305699,2023-02-09T19:59:59.999Z,RUB1
USDT,73.0643057463,2023-02-09T20:59:59.999Z,RUB1
USDT,73.0664232186,2023-02-09T21:59:59.999Z,RUB1
USDT,73.0624933122,2023-02-09T22:59:59.999Z,RUB1
USDT,73.0516096741,2023-02-09T23:59:59.999Z,RUB1
USDT,73.0554200301,2023-02-10T00:59:59.999Z,RUB1
USDT,73.0559034809,2023-02-10T01:59:59.999Z,RUB1
USDT,72.8908939298,2023-02-10T02:59:59.999Z,RUB1
USDT,72.8918713858,2023-02-10T03:59:59.999Z,RUB1
USDT,73.2226256352,2023-02-10T04:59:59.999Z,RUB1
USDT,73.0640389872,2023-02-10T05:59:59.999Z,RUB1
USDT,72.8809013755,2023-02-10T06:59:59.999Z,RUB1
USDT,72.6808223751,2023-02-10T07:59:59.999Z,RUB1
USDT,72.7417573638,2023-02-10T08:59:59.999Z,RUB1
USDT,72.9054731065,2023-02-10T09:59:59.999Z,RUB1
USDT,72.9331657679,2023-02-10T10:59:59.999Z,RUB1
USDT,72.9538320136,2023-02-10T11:59:59.999Z,RUB1
USDT,73.0575177865,2023-02-10T12:59:59.999Z,RUB1
USDT,73.2956383035,2023-02-10T13:59:59.999Z,RUB1
USDT,73.1721501451,2023-02-10T14:59:59.999Z,RUB1
USDT,73.4863681022,2023-02-10T15:59:59.999Z,RUB1
USDT,73.5987726512,2023-02-10T16:59:59.999Z,RUB1
USDT,73.5643699898,2023-02-10T17:59:59.999Z,RUB1
USDT,73.5675661133,2023-02-10T18:59:59.999Z,RUB1
USDT,73.5635270077,2023-02-10T19:59:59.999Z,RUB1
USDT,74.0699351264,2023-02-10T20:59:59.999Z,RUB1
USDT,73.8180155198,2023-02-10T21:59:59.999Z,RUB1
USDT,73.8160387452,2023-02-10T22:59:59.999Z,RUB1
USDT,73.8152915725,2023-02-10T23:59:59.999Z,RUB1
USDT,73.1215268246,2023-02-11T00:59:59.999Z,RUB1
USDT,73.1203996086,2023-02-11T01:59:59.999Z,RUB1
USDT,73.1203216901,2023-02-11T02:59:59.999Z,RUB1
USDT,73.1240673378,2023-02-11T03:59:59.999Z,RUB1
USDT,73.1230182649,2023-02-11T04:59:59.999Z,RUB1
USDT,73.1214955779,2023-02-11T05:59:59.999Z,RUB1
USDT,73.1255413325,2023-02-11T06:59:59.999Z,RUB1
USDT,73.1139445152,2023-02-11T07:59:59.999Z,RUB1
USDT,73.1142575982,2023-02-11T08:59:59.999Z,RUB1
USDT,73.1151294412,2023-02-11T09:59:59.999Z,RUB1
USDT,73.111550606,2023-02-11T10:59:59.999Z,RUB1
USDT,73.115820064,2023-02-11T11:59:59.999Z,RUB1
USDT,73.1247372975,2023-02-11T12:59:59.999Z,RUB1
USDT,73.1141234118,2023-02-11T13:59:59.999Z,RUB1
USDT,73.1142403836,2023-02-11T14:59:59.999Z,RUB1
USDT,73.113678553,2023-02-11T15:59:59.999Z,RUB1
USDT,73.1155157718,2023-02-11T16:59:59.999Z,RUB1
USDT,73.1106160594,2023-02-11T17:59:59.999Z,RUB1
USDT,73.1073768639,2023-02-11T18:59:59.999Z,RUB1
USDT,73.1101459918,2023-02-11T19:59:59.999Z,RUB1
USDT,73.113336692,2023-02-11T20:59:59.999Z,RUB1
USDT,73.1142183714,2023-02-11T21:59:59.999Z,RUB1
USDT,73.1097798427,2023-02-11T22:59:59.999Z,RUB1
USDT,73.1113093776,2023-02-11T23:59:59.999Z,RUB1
USDT,73.1126814361,2023-02-12T00:59:59.999Z,RUB1
USDT,73.1142161431,2023-02-12T01:59:59.999Z,RUB1
USDT,73.1130878692,2023-02-12T02:59:59.999Z,RUB1
USDT,73.1147891819,2023-02-12T03:59:59.999Z,RUB1
USDT,73.1152832229,2023-02-12T04:59:59.999Z,RUB1
USDT,73.1101353214,2023-02-12T05:59:59.999Z,RUB1
USDT,73.1099782864,2023-02-12T06:59:59.999Z,RUB1
USDT,73.1145085964,2023-02-12T07:59:59.999Z,RUB1
USDT,73.1144579333,2023-02-12T08:59:59.999Z,RUB1
USDT,73.1155343824,2023-02-12T09:59:59.999Z,RUB1
USDT,73.1130135345,2023-02-12T10:59:59.999Z,RUB1
USDT,73.1159459752,2023-02-12T11:59:59.999Z,RUB1
USDT,73.1147888775,2023-02-12T12:59:59.999Z,RUB1
USDT,73.1113784725,2023-02-12T13:59:59.999Z,RUB1
USDT,73.1180860276,2023-02-12T14:59:59.999Z,RUB1
USDT,73.1159853988,2023-02-12T15:59:59.999Z,RUB1
USDT,73.1161744907,2023-02-12T16:59:59.999Z,RUB1
USDT,73.1085646176,2023-02-12T17:59:59.999Z,RUB1
USDT,73.1130207546,2023-02-12T18:59:59.999Z,RUB1
USDT,73.1125456837,2023-02-12T19:59:59.999Z,RUB1
USDT,73.1110650655,2023-02-12T20:59:59.999Z,RUB1
USDT,73.1088098444,2023-02-12T21:59:59.999Z,RUB1
USDT,73.1215705402,2023-02-12T22:59:59.999Z,RUB1
USDT,73.1211270512,2023-02-12T23:59:59.999Z,RUB1
USDT,73.1310383228,2023-02-13T00:59:59.999Z,RUB1
USDT,73.1341836786,2023-02-13T01:59:59.999Z,RUB1
USDT,73.1215886956,2023-02-13T02:59:59.999Z,RUB1
USDT,73.2833853113,2023-02-13T03:59:59.999Z,RUB1
USDT,73.3841586962,2023-02-13T04:59:59.999Z,RUB1
USDT,73.3376602408,2023-02-13T05:59:59.999Z,RUB1
USDT,73.2291400356,2023-02-13T06:59:59.999Z,RUB1
USDT,73.6240228596,2023-02-13T07:59:59.999Z,RUB1
USDT,73.754485031,2023-02-13T08:59:59.999Z,RUB1
USDT,73.7462609441,2023-02-13T09:59:59.999Z,RUB1
USDT,73.8379502424,2023-02-13T10:59:59.999Z,RUB1
USDT,73.7119838394,2023-02-13T11:59:59.999Z,RUB1
USDT,73.2109684806,2023-02-13T12:59:59.999Z,RUB1
USDT,73.7848419882,2023-02-13T13:59:59.999Z,RUB1
USDT,73.890774121,2023-02-13T14:59:59.999Z,RUB1
USDT,73.8718103501,2023-02-13T15:59:59.999Z,RUB1
USDT,73.8743949813,2023-02-13T16:59:59.999Z,RUB1
USDT,74.1777065544,2023-02-13T17:59:59.999Z,RUB1
USDT,74.1775438558,2023-02-13T18:59:59.999Z,RUB1
USDT,74.2676873705,2023-02-13T19:59:59.999Z,RUB1
USDT,74.2559434569,2023-02-13T20:59:59.999Z,RUB1
USDT,74.2540996734,2023-02-13T21:59:59.999Z,RUB1
USDT,74.164978944,2023-02-13T22:59:59.999Z,RUB1
USDT,74.1686115524,2023-02-13T23:59:59.999Z,RUB1
USDT,74.1696337438,2023-02-14T00:59:59.999Z,RUB1
USDT,74.1685778716,2023-02-14T01:59:59.999Z,RUB1
USDT,73.870332305,2023-02-14T02:59:59.999Z,RUB1
USDT,73.8702302418,2023-02-14T03:59:59.999Z,RUB1
USDT,73.8216472703,2023-02-14T04:59:59.999Z,RUB1
USDT,73.8402265504,2023-02-14T05:59:59.999Z,RUB1
USDT,73.8391340424,2023-02-14T06:59:59.999Z,RUB1
USDT,73.9907629056,2023-02-14T07:59:59.999Z,RUB1
USDT,73.9961488765,2023-02-14T08:59:59.999Z,RUB1
USDT,73.9905201005,2023-02-14T09:59:59.999Z,RUB1
USDT,73.8916482196,2023-02-14T10:59:59.999Z,RUB1
USDT,73.8741713474,2023-02-14T11:59:59.999Z,RUB1
USDT,74.1509151619,2023-02-14T12:59:59.999Z,RUB1
USDT,73.5274926014,2023-02-14T13:59:59.999Z,RUB1
USDT,73.4747734125,2023-02-14T14:59:59.999Z,RUB1
USDT,73.7928295685,2023-02-14T15:59:59.999Z,RUB1
USDT,73.6575488265,2023-02-14T16:59:59.999Z,RUB1
USDT,73.6182201674,2023-02-14T17:59:59.999Z,RUB1
USDT,73.6365863992,2023-02-14T18:59:59.999Z,RUB1
USDT,73.6376929371,2023-02-14T19:59:59.999Z,RUB1
USDT,73.6347011719,2023-02-14T20:59:59.999Z,RUB1
USDT,73.6280100949,2023-02-14T21:59:59.999Z,RUB1
USDT,73.627564413,2023-02-14T22:59:59.999Z,RUB1
USDT,73.6269883287,2023-02-14T23:59:59.999Z,RUB1
USDT,73.6284285993,2023-02-15T00:59:59.999Z,RUB1
USDT,73.6327762479,2023-02-15T01:59:59.999Z,RUB1
USDT,73.612851224,2023-02-15T02:59:59.999Z,RUB1
USDT,73.6106527492,2023-02-15T03:59:59.999Z,RUB1
USDT,73.8508215692,2023-02-15T04:59:59.999Z,RUB1
USDT,73.851462892,2023-02-15T05:59:59.999Z,RUB1
USDT,73.8908553018,2023-02-15T06:59:59.999Z,RUB1
USDT,73.8521472523,2023-02-15T07:59:59.999Z,RUB1
USDT,74.0479282393,2023-02-15T08:59:59.999Z,RUB1
USDT,74.192542783,2023-02-15T09:59:59.999Z,RUB1
USDT,74.4430838252,2023-02-15T10:59:59.999Z,RUB1
USDT,74.4360847322,2023-02-15T11:59:59.999Z,RUB1
USDT,73.62870238,2023-02-15T12:59:59.999Z,RUB1
USDT,74.5153862858,2023-02-15T13:59:59.999Z,RUB1
USDT,74.599522408,2023-02-15T14:59:59.999Z,RUB1
USDT,74.7684782493,2023-02-15T15:59:59.999Z,RUB1
USDT,74.7030219856,2023-02-15T16:59:59.999Z,RUB1
USDT,74.7060328261,2023-02-15T17:59:59.999Z,RUB1
USDT,74.3163906339,2023-02-15T18:59:59.999Z,RUB1
USDT,74.6680381021,2023-02-15T19:59:59.999Z,RUB1
USDT,74.4224755657,2023-02-15T20:59:59.999Z,RUB1
USDT,74.5147285002,2023-02-15T21:59:59.999Z,RUB1
USDT,74.5175440445,2023-02-15T22:59:59.999Z,RUB1
USDT,74.5185982471,2023-02-15T23:59:59.999Z,RUB1
USDT,74.5200623547,2023-02-16T00:59:59.999Z,RUB1
USDT,74.5156648054,2023-02-16T01:59:59.999Z,RUB1
USDT,74.51629074,2023-02-16T02:59:59.999Z,RUB1
USDT,74.5172640978,2023-02-16T03:59:59.999Z,RUB1
USDT,74.7297311056,2023-02-16T04:59:59.999Z,RUB1
USDT,74.7304099328,2023-02-16T05:59:59.999Z,RUB1
USDT,74.8848990843,2023-02-16T06:59:59.999Z,RUB1
USDT,74.8328196853,2023-02-16T07:59:59.999Z,RUB1
USDT,74.8296993563,2023-02-16T08:59:59.999Z,RUB1
USDT,74.7819019438,2023-02-16T09:59:59.999Z,RUB1
USDT,74.7818706844,2023-02-16T10:59:59.999Z,RUB1
USDT,74.7292003322,2023-02-16T11:59:59.999Z,RUB1
USDT,74.5168481787,2023-02-16T12:59:59.999Z,RUB1
USDT,74.7314109239,2023-02-16T13:59:59.999Z,RUB1
USDT,74.7335269803,2023-02-16T14:59:59.999Z,RUB1
USDT,74.7309196576,2023-02-16T15:59:59.999Z,RUB1
USDT,74.7294383019,2023-02-16T16:59:59.999Z,RUB1
USDT,74.7308050569,2023-02-16T17:59:59.999Z,RUB1
USDT,74.7318289412,2023-02-16T18:59:59.999Z,RUB1
USDT,74.7319156517,2023-02-16T19:59:59.999Z,RUB1
USDT,74.7299856967,2023-02-16T20:59:59.999Z,RUB1
USDT,74.7237367034,2023-02-16T21:59:59.999Z,RUB1
USDT,74.7268543744,2023-02-16T22:59:59.999Z,RUB1
USDT,74.7271997336,2023-02-16T23:59:59.999Z,RUB1
USDT,74.7319756518,2023-02-17T00:59:59.999Z,RUB1
USDT,74.7303943229,2023-02-17T01:59:59.999Z,RUB1
USDT,74.7551513657,2023-02-17T02:59:59.999Z,RUB1
USDT,74.7531749534,2023-02-17T03:59:59.999Z,RUB1
USDT,74.9221929703,2023-02-17T04:59:59.999Z,RUB1
USDT,74.9210432241,2023-02-17T05:59:59.999Z,RUB1
USDT,74.9296590481,2023-02-17T06:59:59.999Z,RUB1
USDT,75.0591386878,2023-02-17T07:59:59.999Z,RUB1
USDT,74.7293459774,2023-02-17T08:59:59.999Z,RUB1
USDT,74.5872803023,2023-02-17T09:59:59.999Z,RUB1
USDT,74.4819181635,2023-02-17T10:59:59.999Z,RUB1
USDT,74.48051412,2023-02-17T11:59:59.999Z,RUB1
USDT,74.7322265827,2023-02-17T12:59:59.999Z,RUB1
USDT,74.3671841228,2023-02-17T13:59:59.999Z,RUB1
USDT,74.6085441245,2023-02-17T14:59:59.999Z,RUB1
USDT,74.5858618514,2023-02-17T15:59:59.999Z,RUB1
USDT,74.4144607895,2023-02-17T16:59:59.999Z,RUB1
USDT,74.4284773198,2023-02-17T17:59:59.999Z,RUB1
USDT,74.4336751529,2023-02-17T18:59:59.999Z,RUB1
USDT,74.4332878865,2023-02-17T19:59:59.999Z,RUB1
USDT,74.4297094296,2023-02-17T20:59:59.999Z,RUB1
USDT,74.4314869478,2023-02-17T21:59:59.999Z,RUB1
USDT,74.0134889943,2023-02-17T22:59:59.999Z,RUB1
USDT,74.0163202346,2023-02-17T23:59:59.999Z,RUB1
USDT,74.0140931724,2023-02-18T00:59:59.999Z,RUB1
USDT,74.016675768,2023-02-18T01:59:59.999Z,RUB1
USDT,74.0164307715,2023-02-18T02:59:59.999Z,RUB1
USDT,74.0121161793,2023-02-18T03:59:59.999Z,RUB1
USDT,74.0144987678,2023-02-18T04:59:59.999Z,RUB1
USDT,74.0149262021,2023-02-18T05:59:59.999Z,RUB1
USDT,74.014188912,2023-02-18T06:59:59.999Z,RUB1
USDT,74.0145731418,2023-02-18T07:59:59.999Z,RUB1
USDT,74.0348802708,2023-02-18T08:59:59.999Z,RUB1
USDT,74.0348119914,2023-02-18T09:59:59.999Z,RUB1
USDT,74.039591985,2023-02-18T10:59:59.999Z,RUB1
USDT,74.0390232411,2023-02-18T11:59:59.999Z,RUB1
USDT,74.0160126335,2023-02-18T12:59:59.999Z,RUB1
USDT,74.0385741257,2023-02-18T13:59:59.999Z,RUB1
USDT,74.0404766225,2023-02-18T14:59:59.999Z,RUB1
USDT,74.0350838989,2023-02-18T15:59:59.999Z,RUB1
USDT,74.0371685691,2023-02-18T16:59:59.999Z,RUB1
USDT,74.0410365129,2023-02-18T17:59:59.999Z,RUB1
USDT,74.0326222353,2023-02-18T18:59:59.999Z,RUB1
USDT,74.0346860484,2023-02-18T19:59:59.999Z,RUB1
USDT,74.0331194097,2023-02-18T20:59:59.999Z,RUB1
USDT,74.0323102067,2023-02-18T21:59:59.999Z,RUB1
USDT,74.031338516,2023-02-18T22:59:59.999Z,RUB1
USDT,74.0327020959,2023-02-18T23:59:59.999Z,RUB1
USDT,74.0342260717,2023-02-19T00:59:59.999Z,RUB1
USDT,74.0326073525,2023-02-19T01:59:59.999Z,RUB1
USDT,74.0359597894,2023-02-19T02:59:59.999Z,RUB1
USDT,74.0353332203,2023-02-19T03:59:59.999Z,RUB1
USDT,74.035752378,2023-02-19T04:59:59.999Z,RUB1
USDT,74.0361061307,2023-02-19T05:59:59.999Z,RUB1
USDT,74.0373544834,2023-02-19T06:59:59.999Z,RUB1
USDT,74.0380925052,2023-02-19T07:59:59.999Z,RUB1
USDT,74.038160886,2023-02-19T08:59:59.999Z,RUB1
USDT,74.0335928511,2023-02-19T09:59:59.999Z,RUB1
USDT,74.0371359143,2023-02-19T10:59:59.999Z,RUB1
USDT,74.035033132,2023-02-19T11:59:59.999Z,RUB1
USDT,74.033586496,2023-02-19T12:59:59.999Z,RUB1
USDT,74.0353474361,2023-02-19T13:59:59.999Z,RUB1
USDT,74.0364116281,2023-02-19T14:59:59.999Z,RUB1
USDT,74.0359626996,2023-02-19T15:59:59.999Z,RUB1
USDT,74.0339291213,2023-02-19T16:59:59.999Z,RUB1
USDT,74.0364773888,2023-02-19T17:59:59.999Z,RUB1
USDT,74.0380199438,2023-02-19T18:59:59.999Z,RUB1
USDT,74.0390116957,2023-02-19T19:59:59.999Z,RUB1
USDT,74.0392295476,2023-02-19T20:59:59.999Z,RUB1
USDT,74.0383940995,2023-02-19T21:59:59.999Z,RUB1
USDT,74.0261977474,2023-02-19T22:59:59.999Z,RUB1
USDT,74.0367521032,2023-02-19T23:59:59.999Z,RUB1
USDT,74.0386696497,2023-02-20T00:59:59.999Z,RUB1
USDT,74.0367015667,2023-02-20T01:59:59.999Z,RUB1
USDT,74.0372198097,2023-02-20T02:59:59.999Z,RUB1
USDT,74.0363488875,2023-02-20T03:59:59.999Z,RUB1
USDT,74.1318719751,2023-02-20T04:59:59.999Z,RUB1
USDT,74.1292520099,2023-02-20T05:59:59.999Z,RUB1
USDT,73.7780560082,2023-02-20T06:59:59.999Z,RUB1
USDT,73.8293654768,2023-02-20T07:59:59.999Z,RUB1
USDT,73.8807094139,2023-02-20T08:59:59.999Z,RUB1
USDT,74.0332863688,2023-02-20T09:59:59.999Z,RUB1
USDT,74.2280044989,2023-02-20T10:59:59.999Z,RUB1
USDT,74.2632203301,2023-02-20T11:59:59.999Z,RUB1
USDT,74.0307543399,2023-02-20T12:59:59.999Z,RUB1
USDT,74.6113788778,2023-02-20T13:59:59.999Z,RUB1
USDT,74.5659869039,2023-02-20T14:59:59.999Z,RUB1
USDT,74.7095153795,2023-02-20T15:59:59.999Z,RUB1
USDT,74.6407404964,2023-02-20T16:59:59.999Z,RUB1
USDT,74.7492735332,2023-02-20T17:59:59.999Z,RUB1
USDT,74.749245348,2023-02-20T18:59:59.999Z,RUB1
USDT,74.7502820419,2023-02-20T19:59:59.999Z,RUB1
USDT,74.7509328215,2023-02-20T20:59:59.999Z,RUB1
USDT,74.7508304765,2023-02-20T21:59:59.999Z,RUB1
USDT,75.0119594918,2023-02-20T22:59:59.999Z,RUB1
USDT,75.0140647935,2023-02-20T23:59:59.999Z,RUB1
USDT,75.0115318323,2023-02-21T00:59:59.999Z,RUB1
USDT,75.0086840089,2023-02-21T01:59:59.999Z,RUB1
USDT,75.009597971,2023-02-21T02:59:59.999Z,RUB1
USDT,74.5731638479,2023-02-21T03:59:59.999Z,RUB1
USDT,74.9704202753,2023-02-21T04:59:59.999Z,RUB1
USDT,74.8708841469,2023-02-21T05:59:59.999Z,RUB1
USDT,74.8053937627,2023-02-21T06:59:59.999Z,RUB1
USDT,75.0256284478,2023-02-21T07:59:59.999Z,RUB1
USDT,75.0286619647,2023-02-21T08:59:59.999Z,RUB1
USDT,75.0759872341,2023-02-21T09:59:59.999Z,RUB1
USDT,74.7753592933,2023-02-21T10:59:59.999Z,RUB1
USDT,74.935863344,2023-02-21T11:59:59.999Z,RUB1
USDT,75.0131607355,2023-02-21T12:59:59.999Z,RUB1
USDT,74.8078394332,2023-02-21T13:59:59.999Z,RUB1
USDT,75.1439585883,2023-02-21T14:59:59.999Z,RUB1
USDT,75.0692818384,2023-02-21T15:59:59.999Z,RUB1
